name,id,userRatingCount,avgUserRating,title,author,authorId,rating,date,voteSum,voteCount,content
Teladoc,com.teladoc.members,4805,4.4397501945496,,Rick Ashby,118286956297594793037,1,2018-11-04 19:19:22,,,Constantly kicked out of their queue and still charged. Not called back. Go see a doctor and actually get help. Don't use this app.
Teladoc,com.teladoc.members,4805,4.4397501945496,,Stephanie Bradshaw,115532218205788111642,5,2018-09-12 21:50:02,,,"So convenient! When you're sick and it's late or on a weekend, who wants to go wait and a crowded urgent care when you can be see on your phone? This app is amazing."
Teladoc,com.teladoc.members,4805,4.4397501945496,,Lily Towner,100531122365033648813,3,2018-10-09 01:53:41,,,Shorter than actually going to a clinic when it came to paper work. The questions short and to the point. It took longer than I thought because I didn't have all of my information handy (word to the wise).
Teladoc,com.teladoc.members,4805,4.4397501945496,,Audrianna Walker,108853225699001311303,5,2018-10-10 01:12:01,,,"College student far from home. I don't have a doctor where I go to school and the campus clinic can only do so much. Having Teladoc makes life much easier for me. Anytime, Anywhere, they are There."
Teladoc,com.teladoc.members,4805,4.4397501945496,,Robyn Siegers,100908371155713444654,5,2018-10-31 00:35:53,,,Super fast and easy to set up a call from a doctor! I don't live close to a doctor so this app has been so helpful when me or my kids come down with common ailments!
Teladoc,com.teladoc.members,4805,4.4397501945496,,jason fisk,105228802195970802481,5,2018-10-12 15:13:48,,,I don't have to miss anytime at work now. I just use the app while im at work and they can call a prescription in for me if i need one and it is ready for me at lunch time or after work
Teladoc,com.teladoc.members,4805,4.4397501945496,,Paul Bowman,117772705853073373011,5,2018-09-07 19:48:00,,,"Amazing!! I needed a refill for my inhaler and I don't have a doctor yet because I recently moved, so I put in a request for a doctor to call me. It was reviewed in less than 10 seconds (not joking) and was given a call within the next 10 seconds (still not joking). I talked to the doctor for a few minutes and he was a GREAT help and got me a refill for my inhaler within 10 minutes sent to my nearest Walgreens. Fantastic app. 5 stars hands-down."
Teladoc,com.teladoc.members,4805,4.4397501945496,,Matthew Cooper,108288775119001022526,3,2018-09-29 14:05:32,,,"Very cumbersome setup. Tried to upload photos, which didn't work. Had an issue with setting up payment with poor directions."
Teladoc,com.teladoc.members,4805,4.4397501945496,,Bailey Irsik,111571562255537956850,5,2018-10-25 20:36:19,,,TelaDoc is a fantastic app. Instead of driving to the doctor I simply entered a few details about what is wrong with me and within minutes I was talking to a doctor and he told me exactly what was wrong with me and sent a prescription. I will be using TelaDoc anytime I can from now on. Amazing app run by amazing people.
Teladoc,com.teladoc.members,4805,4.4397501945496,,Nids Lopez,103564943579333328456,5,2018-09-11 17:34:20,,,This app is amazing. I work close to 10 hrs a day and it's often hard to take days off for doctor visits. This app makes it a breeze and all with out having to leave home.
Teladoc,com.teladoc.members,4805,4.4397501945496,,Echo Phipps,109951664074042891820,3,2018-10-24 05:06:20,,,"The app gives me difficulty logging in. Kept saying that the password/username is wrong. I KNOW WHAT YOU ARE THINKING. I couldn't get in so I was about to change my password for like the 10 time and realized that I had the password logged. I copied and pasted the password into the app every time to make sure it was the exact same thing I'm typing in. It took SEVERAL times of pasting my password in before it finally accepted. Also, the PIN never saves. It asks me every time to set up a PIN. As for the doctors... I don't know yet if they are actually any good yet."
Teladoc,com.teladoc.members,4805,4.4397501945496,,Dorothy Kessel,112750886387979194402,2,2018-09-10 21:24:45,,,"Used this yesterday and today. Yesterday thought I had the flu, had to go get a swab done after teladoc to confirm because of my employment. Ended up not having the flu. Today I scheduled an appointment. And they got ahold of me on time but the doctor was very frustrating. I woke up with intense pain in my ear, drainage, etc. I know what an ear infection feels like, and I know that is what I have. I was told by the doctor that I have the flu and need to take the script, and that my non rapid flu swab was incorrect. Thankfully this teladoc service is played for by my employer, since now I have to shovel out almost 100$ to go to an urgent care to get antibiotics, when teladoc could have done this if the physician I spoke with had actually listened and not cut me off."
Teladoc,com.teladoc.members,4805,4.4397501945496,,Deniwilda Olivo,107159374024098900960,4,2018-10-02 13:18:22,,,"I home school my son, so leaving home for a general doctor's visit can be inconvenient. Teladoc eliminates the need for me to interrupt my son's school day which is great."
Teladoc,com.teladoc.members,4805,4.4397501945496,,Hannah Edwards,115529807008354792561,2,2018-09-01 15:28:40,,,"They have illnesses listed that they treat but once you get to talk to a doctor, guess what they unfortunately can't treat that through teladoc, dont waste your time go to a clinic or doctor near you."
Teladoc,com.teladoc.members,4805,4.4397501945496,,Tiffany Akin,103588397392340052935,5,2018-09-01 02:10:58,,,Service is amazing for the run of the mill illnesses. No need to spend hours at urgent care or around super sick folks at your doc. Don't even need to leave your bed!
Teladoc,com.teladoc.members,4805,4.4397501945496,,A Google user,108604411688562621776,4,2018-10-30 00:16:55,,,"Very Convenient. Easy to set up appointment and choose pharmacy. Today, however, when I tried taking picture within the app, it would kick me out of the app. I had to re login and set up the appointment. However, when I just uploaded picture, it was okay."
Teladoc,com.teladoc.members,4805,4.4397501945496,,Roxie Watson,100145204701547357573,5,2018-10-27 01:38:08,,,I absolutely love teladoc and I am so thankful that it exists! I got really sick while on vacation and needed an antibiotic. I called teladoc and they took care of me! Thanks Teladoc for saving my vacation
Teladoc,com.teladoc.members,4805,4.4397501945496,,Dan Brunwasser,106237302060195779454,2,2018-11-01 15:33:33,,,"The service is great, but this app is terrible. The UI is slow and clunky. They severely overengineered what should have been a simple and easy to use app, turning it into a mess of inconsistencies and weird animations."
Teladoc,com.teladoc.members,4805,4.4397501945496,,Jim lutsch,113073539444904498874,5,2018-10-08 12:52:28,,,Amazing 5 seconds till call back from doctor. Lisa cosgrove was right to the point and diagnosed strep with meds within 2 minutes. Prescription was sent through right away. Best thing ever.
Teladoc,com.teladoc.members,4805,4.4397501945496,,Bruce Varvel,114542236867209992047,5,2018-10-05 03:11:38,,,"Had flu New Years Eve called and had medicines 30 minutes later, at 2am. Pretty impressive."
Teladoc,com.teladoc.members,4805,4.4397501945496,,Amanda Mauldin,102349262794868409206,1,2018-11-07 20:15:19,,,The doctor was extremely rude. I could barely understand what she was saying because it sounded like she was eating while talking to me. The phone call lasted no more than 1 minute and when I asked her to repeat the name of the medicine she was prescribing she got an ugly attitude. I will not be using this service again. I'd rather find the time to sit in my doctor's office for an hour.
Teladoc,com.teladoc.members,4805,4.4397501945496,,Kris G,104347600946989573816,1,2018-08-26 05:27:57,,,This doesn't deserve even 1 star. This used to be really good but I guess it's changed and has gone downhill. I called in trying to get medication for sinus infection. It's in my medical history and it shows what they prescribe me every year cause I always get it 1 or 2x a yr. I never had a problem getting it through teladoc but now the Drs dont want to prescribe antibiotics anymore and are trying to use other worthless things i can't take for example Claritin D. I tried to explain to the Dr I can't take thise types of meds because it makes my heart race but he didn't care just said that was all he was doing. Come to find out from other coworkers it was the same for them. So I will do the same as my coworkers did and delete this app and find something else that will actually want to help and heal us.
Teladoc,com.teladoc.members,4805,4.4397501945496,,Mike M,118187104869605160133,1,2018-11-03 13:26:38,,,Review changed to 1 star. The thumbprint login doesn't work. It asks for a PIN every time. Worse of all is the doctors are useless. They have terrible English and told me to see a doctor in person for a common sinus infection. You're better off googling your symptoms for home remedies and schedule an appointment. Sucks because this app could really save time and money if the doctors would try to help
Teladoc,com.teladoc.members,4805,4.4397501945496,,Christie Lee,112787621477938954117,4,2018-09-11 11:51:46,,,"My doctor when I can't (or don't want to) get up to go to the doctor's office. Quick call backs, I just wish they could prescribe my allergy meds more than a 1 month supply."
Teladoc,com.teladoc.members,4805,4.4397501945496,,A Google user,110114364220129123251,5,2018-09-20 13:47:50,,,"It is a helpful app and easy to use. The only thing I have noticed was it doesn't save my log in pin, which is suppose to take place of the password. Fast and easy."
Teladoc,com.teladoc.members,4805,4.4397501945496,,Alexander D.,113666580261972922885,1,2018-09-17 00:07:06,,,"App works fine but the services provided are bad. They'll charge you your co-pay to give you info you already know such as take ibuprofen or gargle. It makes no sense that my physician I see will give me the prescription I NEED while the teladoc does everything they can not to prescribe you. They won't provide you a prescription for even non abusive drugs for common symptoms and issues. If you want an issue solved you'll have to lie which is never good and is a serious problem within the service. Waste of time and money, with being sick it's a real slap in the face. Very disappointing service from this app, if your in pain I would exhaust other options before this."
Teladoc,com.teladoc.members,4805,4.4397501945496,,kacey collins,103322827223618094322,5,2018-10-01 12:53:26,,,"Love how quick it is once in, But tried last night and could not get through. So my UTI has gotten much worse."
Teladoc,com.teladoc.members,4805,4.4397501945496,,Baemel Family,112997114569102077672,5,2018-10-19 22:25:14,,,Best app ever. Saves a million trips to the urgent care! Stopping us from getting other illnesses and spreading the ones we have.
Teladoc,com.teladoc.members,4805,4.4397501945496,,Jacob Sabo,100548795960318628493,5,2018-09-22 01:50:01,,,Very easy to use! For colds and simple things it saves money and trip when you're not feeling too well.
Teladoc,com.teladoc.members,4805,4.4397501945496,,Jane Peltola,100821469428549448051,5,2018-09-09 19:42:36,,,"Great app to use. When i have minor health issues, I don't even have to leave the comforts of my home to talk to a doctor"
Teladoc,com.teladoc.members,4805,4.4397501945496,,A Google user,102877941844070609282,1,2018-10-27 16:38:53,,,"Terrible interface for recording medical history. Too many required fields, not enough free-text fields. Often forces the user to make forced choices from a set of canned options, none of which is actually correct. Once a medication is recorded, it CANNOT be erased, only marked as ""no longer taking"", so even pure typos get immortalized (falsely!) as medications the user was once taking. It is criminally irresponsible to design medical software to falsify the patient's medical record this way."
Teladoc,com.teladoc.members,4805,4.4397501945496,,Jeanie Upton Springer,112836485728136062826,5,2018-10-27 15:27:56,,,I'm not sure where I would be with out Teladoc. I love that I don't have to go into the office and spread and or catch more germs when i can give my symptoms. Because who knows your body better than you!
Teladoc,com.teladoc.members,4805,4.4397501945496,,A Google user,114094090364701742435,1,2018-10-01 23:52:42,,,"Can't actually see provider, as calls were terminated multple times my teladoc prior to visit. App is not straight foward, and difficult to figure out of you are doing the right thing"
Teladoc,com.teladoc.members,4805,4.4397501945496,,A Google user,106353675648585330030,5,2018-09-24 19:38:42,,,"I have used this app twice now and it has been perfect.  This is what convenience is supposed to be like. Quick and simple, got calls back in minutes. Prescribed medication sent to the correct pharmacy. Bing, bang, boom. I was done and to top it all off, I am lucky that my insurance pays for this service with a zero copay. I love it!"
Teladoc,com.teladoc.members,4805,4.4397501945496,,Kellen Halfsighted,115005303800117930012,5,2018-09-29 21:14:12,,,"Called after dealing with red/irritated eyes for almost 2 weeks and had exhausted every self care option. I HATE urgent cares because they're usually a waste of an entire evening and you end up at your GP anyway so tried this. Free ""visit"" with my insurance, doctor was great, helpful, friendly and listened well, meds were at pharmacy 2 hrs later. Total time and money invested? 30 minutes and $2.11 for the medication. Today my condition is at least 50% better after suffering for half a month. Only regret is I didn't call sooner."
Teladoc,com.teladoc.members,4805,4.4397501945496,,marit-karen glaser,102012957954080772361,5,2018-08-26 14:31:57,,,So convenient. The last thing I want to do when I'm sick is sit in a doctor's office.
Teladoc,com.teladoc.members,4805,4.4397501945496,,Juanita Delgado,106917086113978972789,5,2018-09-25 09:44:01,,,"The app is easy to use and quick. I couldn't remember but password or login, so I went though the steps and got in right away. Perfect app"
Teladoc,com.teladoc.members,4805,4.4397501945496,,gerhard crous,110080878791665636702,2,2018-10-07 03:46:18,,,Referred me to an emergency room for my flare up of diverticulitis. Did not want to prescribe the same antibiotic which the gastroenterologist prescribed the previous time. Doing a cat scan again is just too expensive versus a trail of $12 00 antibiotics which worked well with the clear liquid diet. Must take a stool sample with but there is only water with the clear liquids...
Teladoc,com.teladoc.members,4805,4.4397501945496,,Pandi T,106227379146078150342,5,2018-10-24 02:03:04,,,The app is easy to use and has made life so much easier. We've avoided numerous urgent care visits thanks to the teledoc app.
Teladoc,com.teladoc.members,4805,4.4397501945496,,kris schara,117876270250920230656,5,2018-10-11 13:14:59,,,"So simple. Even when you're not feeling well, it is easily done. Such a great way to see a doctor when you don't want to leave the house."
Teladoc,com.teladoc.members,4805,4.4397501945496,,Phoenix,112582715507825338683,4,2018-10-18 18:09:36,,,"Easy to navigate. I'm waiting for a doctor to call as we speak. Developed a cough after being in a large group of 15% of Woodstock over the weekend. Oops gotta go, will be talking soon."
Teladoc,com.teladoc.members,4805,4.4397501945496,,Chelsea Rodriguez,115010786221775810381,5,2018-10-02 16:53:43,,,"I love using Teladoc. It beats going into an office, especially when your children are vomiting."
Teladoc,com.teladoc.members,4805,4.4397501945496,,Jennifer Parsley,100926609607291503372,5,2018-10-10 12:07:45,,,"This is the most amazing app ever! When your sick you don't want to drive, and have the hassle of going to the dr. I would recommend this to anyone."
Teladoc,com.teladoc.members,4805,4.4397501945496,,Wendy Bowman,102720102264688747480,5,2018-10-17 20:54:29,,,This app is so easy to use. The steps basically walk you through. It couldn't be easier.
Teladoc,com.teladoc.members,4805,4.4397501945496,,A Pagano,112354906118604859424,5,2018-10-27 06:18:36,,,"Used 3x... Drs are amazing, quick and very helpful! This app is a total blessing! Lol I'm so glad my insurance is partnered with with company. A huge time saver. I love being able to see a doctor whenever i need too, day or night, no matter where i am!"
Teladoc,com.teladoc.members,4805,4.4397501945496,,A Google user,114692758912247516593,5,2018-08-24 14:29:36,,,It's great! I'm on vacation and was able to talk to a doctor and have a prescription sent to a pharmacy. I'm so glad I decided to try it out!
Teladoc,com.teladoc.members,4805,4.4397501945496,,Brenda Alfaro,108899023823025575982,5,2018-11-07 16:19:04,,,"It was super easy and fast to use! Loved it! The 3 mins I was going to spend with my PCP, teladoc made it a huge time saver! Didn't have to drive and wait in the waiting room for over a half hour for the 3-5mins visit. LOVED IT!"
Teladoc,com.teladoc.members,4805,4.4397501945496,,vashdastampedet,105107284908710110916,1,2018-10-26 01:45:28,,,"Charged me $45 to see a doctor who was in the back seat of her car. Her connection was really bad and when we finally got connected, she basically said go see my doctor in real life because Georgia law doesnt allow her to prescibe me anything over 3 days. Then said good luck and hung up. You will see ""oh call our customer service team"" response on this app review a lot. Well all they did for me was saying that they submit a request for a refund and i should get a call back within 24 hours. 24 hours later no callback. I called again and they did the same thing, 24 hours callback. The rep said they dont have the ability to handle refunds and it's a separate department that i can't call, only they can call me. Im getting the runaround. I wished this worked but unfortunately it's a bunch of shady doctors trying to make a quick buck and a customer support team that gives you the runaround."
Teladoc,com.teladoc.members,4805,4.4397501945496,,Hyper Girl,101202596701239496775,3,2018-09-08 15:13:34,,,The Dr I got was kinda rude and spoke so fast and it was obvious he didn't read my chart because he kept wanting to give me a medication that I'm allergic to
Teladoc,com.teladoc.members,4805,4.4397501945496,,Caroline Duff,112991840937054409038,5,2018-09-13 23:42:10,,,"My employer pays for this service, and I requested an appt bc of a sinus infection and the doctor talked to me for a few minutes and called me in a prescription to my local pharmacy. My experience so far has been nothing short of great."
Teladoc,com.teladoc.members,4805,4.4397501945496,,Anthony Arpaia,114653916155507533183,4,2018-11-03 10:39:56,,,Initially you have to call to set up an account. Afterward app use was surprisingly easy
Teladoc,com.teladoc.members,4805,4.4397501945496,,Vue Lee,117308257754815916581,5,2018-09-10 18:17:22,,,"My place of employment introduced this to us at the beginning of 2018. I have used it a few times since and it is so easy to use and so convenient. I can schedule an appointment, talk to a doctor, receive a doctor's note and prescription all from my phone in the comfort of my home."
Teladoc,com.teladoc.members,4805,4.4397501945496,,Daniel Huber,117188845241880122387,5,2018-09-15 23:44:31,,,"I usually don't go to the doctor because of the hassle, but this app makes getting care super easy and affordable! It's great!"
Teladoc,com.teladoc.members,4805,4.4397501945496,,A Google user,114486066203273182208,5,2018-10-27 16:20:09,,,Nice and quick to use. It comes in handy when your doctor is booked or when your to busy throwing up and can't drive to a doctors office.
Teladoc,com.teladoc.members,4805,4.4397501945496,,A Google user,108834140227353800515,1,2018-10-17 03:14:35,,,Teladoc is a useless service. It is impossible to get a doctors excuse for a visit. I used the service twice over a three month period for both of my kids and it took sux days to receive the excuse.
Teladoc,com.teladoc.members,4805,4.4397501945496,,A Google user,112513767823569830999,1,2018-10-28 07:00:09,,,They suck I waited 6 hours for a doctor and they kept calling saying that they still had nobody to help me. I finally stopped waiting at2 am when the staff called and was rude as hell to my boyfriend claiming they couldn't speak to him even though he was put down on the paperwork.
Teladoc,com.teladoc.members,4805,4.4397501945496,,Alicia Marie,101703119409555755199,5,2018-08-28 01:05:17,,,Really easy app to use. For simple things like colds way easier and faster than going to the Dr. office.
Teladoc,com.teladoc.members,4805,4.4397501945496,,Anil Kochukudy,100360185089191131587,1,2018-09-11 04:37:46,,,"Garbage. Needed a consult for my wife who wasn't feeling well, but wouldn't let me request an appointment for her. Only other choice at this point in the night is taking her to the hospital ER and a thousand dollar bill. What's the point of this app/service then???"
Teladoc,com.teladoc.members,4805,4.4397501945496,,Mike Beck,112704419367471113892,4,2018-09-26 23:17:34,,,"Incredibly useful, my only complaint is that the pharmacy has to be located within the same state as the visit. I live and work right on the state line and this was kind of obnoxius."
Teladoc,com.teladoc.members,4805,4.4397501945496,,Katie Roberts,106434104550172547410,5,2018-11-02 18:49:40,,,So easy to use! Great when you're not feeling well enough to go to the doctor and wait in the waiting room.
Teladoc,com.teladoc.members,4805,4.4397501945496,,Sarah Gaines,100723269056608172724,5,2018-09-07 01:45:37,,,So convenient and helpful! Called with the beginnings of an abcessed tooth on a Saturday morning and recieved a call back from a doctor within 30 minutes. I had antibiotics within two hours. Way more affordable than an urgent care and definitely more affordable than the ER.
Teladoc,com.teladoc.members,4805,4.4397501945496,,Damien Mckenna,104750576671382392445,5,2018-09-12 04:41:49,,,A little tedious to set up but it is medical info of course so it's expected but it nice to know a doc is a phone call away
Teladoc,com.teladoc.members,4805,4.4397501945496,,Lauren Quirolgico,103668319844253291726,1,2018-09-28 18:39:15,,,Logging in is nearly impossible. Even if I call to get my password reset it only works as far as to change the password then kicks me out again.
Teladoc,com.teladoc.members,4805,4.4397501945496,,Thalassa Barajas,100496521597309721710,4,2018-10-04 12:14:02,,,"Perfect for when I needed it most, on vacation. Obvious symptoms were easy to diagnose so I could get the prescription my child needed."
Teladoc,com.teladoc.members,4805,4.4397501945496,,Anthony Hernandez,117344171292956453082,5,2018-09-06 15:20:05,,,"Love this, as it makes it so easy to get what I need without waiting a couple days to see my primary physician, I can feel better, faster"
Teladoc,com.teladoc.members,4805,4.4397501945496,,A Google user,109679172650969197660,2,2018-10-10 16:34:31,,,"The app works good but the service is not what I expected. In my case, my prescription was canceled when I asked for an alternative because of availability of the medicine. Go to your primary doctor or emergency room if you can."
Teladoc,com.teladoc.members,4805,4.4397501945496,,Wendy Tibbs,116787825004005146799,2,2018-10-23 14:25:49,,,"Won't save my user name and password. Doesn't tell you what the necessary password details are (1 lower case, 10 characters or more, etc)"
Teladoc,com.teladoc.members,4805,4.4397501945496,,ashley babasick,111539477489379705274,5,2018-08-23 13:27:55,,,I love this app. The doctors are understanding. They get back to you quickly. No waiting at the doctors office and they send prescriptions straight to your pharmacy. I highly recommend this app to anyone in need of a dr
Teladoc,com.teladoc.members,4805,4.4397501945496,,Prafulla Shahi,111848207279272959989,3,2018-11-07 18:10:03,,,Doesn't let me take and upload pictures
Teladoc,com.teladoc.members,4805,4.4397501945496,,Wesley Tyner,103352416358293980404,5,2018-11-07 18:00:23,,,"Excellent, don't have to spend money for copay and don't have to go sit and wait at Dr office"
Teladoc,com.teladoc.members,4805,4.4397501945496,,Danny Shores,102479767148450913058,5,2018-11-07 17:38:36,,,Love it
Teladoc,com.teladoc.members,4805,4.4397501945496,,Alison Jones,115788474304607186630,5,2018-11-07 17:30:18,,,Awesome service
Teladoc,com.teladoc.members,4805,4.4397501945496,,A Google user,103116851368885150568,5,2018-11-07 17:20:45,,,I've always been pleased with the providers and the treatment decisions.
Teladoc,com.teladoc.members,4805,4.4397501945496,,Nathan Scott,115093584966907355870,4,2018-11-07 15:53:39,,,Pretty easy to setup and get going (within 10 minutes)
Teladoc,com.teladoc.members,4805,4.4397501945496,,A Google user,103447433997696274166,5,2018-11-07 15:49:28,,,"This app is amazing, especially when you have a busy schedule and cant make it to the doctor"
Teladoc,com.teladoc.members,4805,4.4397501945496,,A Google user,100043799702625212654,5,2018-11-07 14:38:23,,,Was good to work with and this is my initial use of the teladoc app.
Teladoc,com.teladoc.members,4805,4.4397501945496,,Holly Travis,108358632665891014651,5,2018-11-07 13:02:47,,,Teladoc app was easy to set up. Questions were simple and clear. This app makes it easy and convenient for lates hrs and busy life style.
Teladoc,com.teladoc.members,4805,4.4397501945496,,Emanuele Fano,110001619771195093434,5,2018-11-07 11:46:37,,,"Quick, easy and saves a lot of time and money"
Teladoc,com.teladoc.members,4805,4.4397501945496,,Mark Stryjewski,111850922434275298546,5,2018-11-07 10:48:44,,,Nice app
Teladoc,com.teladoc.members,4805,4.4397501945496,,Venessa Mcleod,110080578210961422427,5,2018-11-07 08:01:03,,,Fast and direct just what I needed 😊
Teladoc,com.teladoc.members,4805,4.4397501945496,,Samantha Tehrani,100429095355884817776,5,2018-11-07 07:08:49,,,Excellent app with great doctors.
Teladoc,com.teladoc.members,4805,4.4397501945496,,Dominic V,106349908911477738317,5,2018-11-07 06:50:51,,,I though there was not a co pay and i have an epo.
Teladoc,com.teladoc.members,4805,4.4397501945496,,A Google user,104071556551523954867,5,2018-11-07 00:49:14,,,The app was quick and easy to set up.
Teladoc,com.teladoc.members,4805,4.4397501945496,,A Google user,117128859447743556751,5,2018-11-07 00:04:35,,,Excellent app
Teladoc,com.teladoc.members,4805,4.4397501945496,,Aisha Tillman,104538223710365564497,5,2018-11-06 23:35:44,,,Easy to log in
Teladoc,com.teladoc.members,4805,4.4397501945496,,Katherine M. Yeargain,111231834495067548510,5,2018-11-06 23:18:43,,,Worked great! Unable to get to my regular doctor and this was perfect! Everyone was very professional and polite.
Teladoc,com.teladoc.members,4805,4.4397501945496,,devon cowsert,105848486691277854608,5,2018-11-06 20:56:53,,,Teladoc is an excellent way to save money and time that would be spent at the er or urgent care
Teladoc,com.teladoc.members,4805,4.4397501945496,,Kayce Bonnette,114064561648207423082,5,2018-11-06 20:13:39,,,What a great and easy way to receive medical care without having to sit in the ER for hours.
Teladoc,com.teladoc.members,4805,4.4397501945496,,Dorothy James,107666205664623172334,5,2018-11-06 17:29:38,,,Great app
Teladoc,com.teladoc.members,4805,4.4397501945496,,Jake Garey,118269576377073214541,5,2018-11-06 17:13:43,,,So awesome
Teladoc,com.teladoc.members,4805,4.4397501945496,,SHAMIKA SWANSON,112130033333654924574,5,2018-11-06 14:57:44,,,Very prompt and easy to use
Teladoc,com.teladoc.members,4805,4.4397501945496,,Tallen Contreras,115182290473872801052,4,2018-11-06 14:53:27,,,Its geat
Teladoc,com.teladoc.members,4805,4.4397501945496,,A Google user,103238986535672701670,5,2018-11-06 13:03:52,,,Love Teledoc
Teladoc,com.teladoc.members,4805,4.4397501945496,,Victoria Lynn,117152443230775601035,5,2018-11-06 12:45:42,,,Convenient and reliable service. I've used TeleDoc multiple times with great results.
Teladoc,com.teladoc.members,4805,4.4397501945496,,A Google user,103499482309675435007,5,2018-11-06 04:21:04,,,I really love this app
Teladoc,com.teladoc.members,4805,4.4397501945496,,rcbruski65,104030741210376160804,4,2018-11-06 01:16:41,,,Worked fine.
Teladoc,com.teladoc.members,4805,4.4397501945496,,Laura Robbins,116329820173611741405,5,2018-11-06 00:55:18,,,Amazing. Always gets back to me quickly.
Teladoc,com.teladoc.members,4805,4.4397501945496,,Misty Brumley,102785643079028974414,5,2018-11-06 00:02:05,,,Ready to use
Teladoc,com.teladoc.members,4805,4.4397501945496,,A Google user,108678212423432235153,4,2018-11-05 23:11:28,,,Thank you
Teladoc,com.teladoc.members,4805,4.4397501945496,,Taylor Clark,100260741041987369150,5,2018-11-05 21:37:22,,,I love Teledoc! It's so convenient for a working mom like me!
Teladoc,com.teladoc.members,4805,4.4397501945496,,Cedeno Carter,106480828083196286209,5,2018-11-05 21:33:14,,,"Great App, super convenient!!"
Teladoc,com.teladoc.members,4805,4.4397501945496,,Eric Rangel,114090905379484508068,5,2018-11-05 21:11:56,,,So far good experience with dr's
Teladoc,com.teladoc.members,4805,4.4397501945496,,TheSmg33,115594029307497172673,5,2018-11-05 21:10:34,,,"Literally called within 2 minutes of scheduling, they are awesome!"
Teladoc,com.teladoc.members,4805,4.4397501945496,,Kellie Balbag,104815258237281448888,5,2018-11-05 20:21:50,,,Very helpful and time saving to not have to wait in a doctor's office.
Teladoc,com.teladoc.members,4805,4.4397501945496,,Yvette Rivera,114899746592281802564,5,2018-11-05 19:08:42,,,Very simple to use
Teladoc,com.teladoc.members,4805,4.4397501945496,,Hannah Winningham,102001257807273583656,5,2018-11-05 19:06:51,,,Very helpful and easy to use!
Teladoc,com.teladoc.members,4805,4.4397501945496,,Trish Arseneau,102820199470395254140,3,2018-11-05 17:51:42,,,First time using this app. Just set it up & all seems ok so far
Aetna Mobile,com.usablenet.android.aetna,3657,2.8739404678345,,RJ Ransom,107966878136970625887,1,2018-11-01 06:39:40,,,"I was told by an AETNA representative ..on the phone.. that insurance cards aren't needed when going into the hospital. I said that I really wanted one.. So, the rep told me to download this App..to print out an insurance ID card. I've downloaded the App to only see a blank screen with an arrow in the right hand corner.. Tapped on it..and several seconds later.. I finally see something.. I go to set up a password..and go thru all the inputs of my name, social security number and email.. Only to be told that my information doesn't match anything on their file. I'll be calling AETNA about this. This is ridiculous!"
Aetna Mobile,com.usablenet.android.aetna,3657,2.8739404678345,,Matthew Schleder,115780630533794085715,1,2018-10-31 18:31:32,,,"It's interesting, because it doesn't actually open. Every update, I get excited, the ability to see my policy! But still no fix, awaiting the day I can actually open it without the immediate crash"
Aetna Mobile,com.usablenet.android.aetna,3657,2.8739404678345,,Grant O'Brien,115561339915446784840,1,2018-11-06 14:32:59,,,"The app doesn't run, and none of the updates have helped. When you open it, you're taken to a white screen with a back button and nothing else, and you can't progress any further. It's for health insurance, so when I need this app, I NEED this app, you know? Terrible."
Aetna Mobile,com.usablenet.android.aetna,3657,2.8739404678345,,Clarissa Hooker,108724521046374663875,2,2018-11-06 16:41:27,,,"Terrible, can't set up anything and constantly crashes. Always have to log into account on website because the app is so poo."
Aetna Mobile,com.usablenet.android.aetna,3657,2.8739404678345,,Carlos Tejada,114723176941579523802,1,2018-11-05 03:45:47,,,"This app is terrible. Takes forever to change between screens. About 15 seconds to load the login screen. Doesn't allow to update phone number, or any other personal info. Tells you to try again later...."
Aetna Mobile,com.usablenet.android.aetna,3657,2.8739404678345,,joe doe,103285217136651850218,1,2018-10-31 18:32:25,,,"Keep crashing on start up, not usable at all. Complete failure"
Aetna Mobile,com.usablenet.android.aetna,3657,2.8739404678345,,Andrew Hamilton,104672788488553195580,1,2018-11-07 03:38:44,,,I can't even get the app to load properly.. this should be a much more stable app.fix it
Aetna Mobile,com.usablenet.android.aetna,3657,2.8739404678345,,Daryl Napp,115832105036446502978,1,2018-11-05 05:16:59,,,All I can do is view my I'd cards offline. Can't even log in anymore. Literally unusable app.
Aetna Mobile,com.usablenet.android.aetna,3657,2.8739404678345,,Matt Welsh,101115648966449945672,1,2018-11-06 16:42:31,,,All I see is a blank white screen with a back button. Button does nothing. App doesn't work
Aetna Mobile,com.usablenet.android.aetna,3657,2.8739404678345,,Scott Brocker,100907560531489141296,1,2018-10-31 23:31:29,,,It doesn't work at all.
Aetna Mobile,com.usablenet.android.aetna,3657,2.8739404678345,,Robert Baldwin,101457693698597745069,1,2018-11-05 17:02:32,,,"Only loads a blank white screen, absolutely worthless."
Aetna Mobile,com.usablenet.android.aetna,3657,2.8739404678345,,Kyle Stray,117219507060606750992,1,2018-11-02 18:26:12,,,App does not open. Frozen on white screen.
Aetna Mobile,com.usablenet.android.aetna,3657,2.8739404678345,,Sudha Ramanujam,113053254751214841154,1,2018-11-01 22:20:14,,,This will only show u ur id card. You really cant find a care or doctor through this app
Aetna Mobile,com.usablenet.android.aetna,3657,2.8739404678345,,Jen B,106140026937914869062,1,2018-11-03 23:51:22,,,The latest update doesn't let me log in to see my claims. All I can do is see my insurance cards.
